run,algorithm,iteration,front_size,hypervolume,hypervolume_ratio
2,NSGA-II,10,23,0.016004,0.012024
2,NSGA-II,20,34,0.035871,0.026951
2,NSGA-II,30,41,0.045348,0.034070
2,NSGA-II,40,40,0.058833,0.044202
2,NSGA-II,50,30,0.068978,0.051824
2,NSGA-II,60,36,0.080655,0.060598
2,NSGA-II,70,34,0.084153,0.063226
2,NSGA-II,80,29,0.087974,0.066096
2,NSGA-II,90,37,0.089450,0.067205
2,NSGA-II,100,39,0.093146,0.069982
2,NSGA-II,110,49,0.109428,0.082215
2,NSGA-II,120,47,0.120470,0.090511
2,NSGA-II,130,40,0.121993,0.091655
2,NSGA-II,140,47,0.132411,0.099483
2,NSGA-II,150,23,0.136664,0.102678
2,NSGA-II,160,27,0.143413,0.107748
2,NSGA-II,170,26,0.154413,0.116013
2,NSGA-II,180,27,0.169509,0.127355
2,NSGA-II,190,36,0.178113,0.133819
2,NSGA-II,200,26,0.209678,0.157534
2,NSGA-II,210,32,0.211799,0.159127
2,NSGA-II,220,14,0.272472,0.204712
2,NSGA-II,230,15,0.289168,0.217256
2,NSGA-II,240,10,0.352786,0.265053
2,NSGA-II,250,14,0.356603,0.267921
2,NSGA-II,260,16,0.361550,0.271638
2,NSGA-II,270,12,0.394005,0.296022
2,NSGA-II,280,14,0.404861,0.304178
2,NSGA-II,290,13,0.410330,0.308287
2,NSGA-II,300,15,0.411147,0.308901
2,NSGA-II,310,18,0.415160,0.311916
2,NSGA-II,320,20,0.415231,0.311969
2,NSGA-II,330,24,0.415466,0.312146
2,NSGA-II,340,29,0.439099,0.329902
2,NSGA-II,350,33,0.450076,0.338149
2,NSGA-II,360,35,0.452103,0.339671
2,NSGA-II,370,36,0.477105,0.358456
2,NSGA-II,380,41,0.502185,0.377299
2,NSGA-II,390,46,0.502911,0.377844
2,NSGA-II,400,47,0.508524,0.382061
2,NSGA-II,410,48,0.522099,0.392261
2,NSGA-II,420,49,0.531140,0.399053
2,NSGA-II,430,50,0.537052,0.403495
2,NSGA-II,440,39,0.540836,0.406338
2,NSGA-II,450,40,0.547045,0.411003
2,NSGA-II,460,44,0.548454,0.412062
2,NSGA-II,470,40,0.598635,0.449763
2,NSGA-II,480,36,0.603597,0.453492
2,NSGA-II,490,35,0.605711,0.455079
2,NSGA-II,500,33,0.612938,0.460509
2,NSGA-III,10,11,0.019419,0.014590
2,NSGA-III,20,26,0.033594,0.025240
2,NSGA-III,30,23,0.046363,0.034833
2,NSGA-III,40,24,0.065176,0.048967
