run,algorithm,iteration,front_size,hypervolume,hypervolume_ratio
2,NSGA-III,82,17,0.354942,0.266673
2,NSGA-III,84,17,0.354972,0.266696
2,NSGA-III,86,23,0.408483,0.306900
2,NSGA-III,88,18,0.582764,0.437839
2,NSGA-III,90,19,0.645661,0.485095
2,NSGA-III,92,13,0.707426,0.531500
2,NSGA-III,94,8,0.966760,0.726341
2,NSGA-III,96,6,0.972529,0.730676
2,NSGA-III,98,7,0.973573,0.731460
2,NSGA-III,100,8,0.976173,0.733413
3,MOGWO,2,17,0.164672,0.123721
3,MOGWO,4,16,0.181500,0.136364
3,MOGWO,6,17,0.190649,0.143237
3,MOGWO,8,20,0.190940,0.143456
3,MOGWO,10,19,0.249317,0.187315
3,MOGWO,12,24,0.250963,0.188552
3,MOGWO,14,25,0.267548,0.201013
3,MOGWO,16,28,0.290834,0.218508
3,MOGWO,18,31,0.307470,0.231007
3,MOGWO,20,31,0.314013,0.235922
3,MOGWO,22,33,0.316600,0.237866
3,MOGWO,24,28,0.333610,0.250646
3,MOGWO,26,21,0.352170,0.264591
3,MOGWO,28,24,0.354017,0.265978
3,MOGWO,30,23,0.357090,0.268287
3,MOGWO,32,27,0.358807,0.269577
3,MOGWO,34,26,0.420426,0.315872
3,MOGWO,36,31,0.430269,0.323267
3,MOGWO,38,27,0.447662,0.336335
3,MOGWO,40,24,0.523998,0.393687
3,MOGWO,42,21,0.540772,0.406290
3,MOGWO,44,22,0.574575,0.431687
3,MOGWO,46,28,0.575347,0.432267
3,MOGWO,48,29,0.575349,0.432269
3,MOGWO,50,24,0.602350,0.452555
3,MOGWO,52,29,0.628107,0.471906
3,MOGWO,54,32,0.636008,0.477842
3,MOGWO,56,35,0.667520,0.501518
3,MOGWO,58,34,0.676331,0.508138
3,MOGWO,60,36,0.713474,0.536044
3,MOGWO,62,44,0.772234,0.580191
3,MOGWO,64,44,0.782840,0.588159
3,MOGWO,66,47,0.822439,0.617911
3,MOGWO,68,48,0.828739,0.622644
3,MOGWO,70,48,0.838699,0.630127
3,MOGWO,72,54,0.840805,0.631709
3,MOGWO,74,58,0.843257,0.633551
3,MOGWO,76,52,0.847507,0.636744
3,MOGWO,78,52,0.848348,0.637376
3,MOGWO,80,53,0.853732,0.641422
3,MOGWO,82,56,0.871039,0.654424
3,MOGWO,84,55,0.876471,0.658506
3,MOGWO,86,42,0.880014,0.661167
3,MOGWO,88,42,0.881649,0.662396
3,MOGWO,90,52,0.911322,0.684690
3,MOGWO,92,50,0.915382,0.687740
3,MOGWO,94,45,0.948828,0.712868
3,MOGWO,96,54,0.960650,0.721751
3,MOGWO,98,52,0.963420,0.723831
3,MOGWO,100,43,0.964618,0.724731
3,NSGA-II,2,22,0.162581,0.122149
3,NSGA-II,4,22,0.222766,0.167367
3,NSGA-II,6,18,0.264230,0.198520
3,NSGA-II,8,19,0.291650,0.219121
3,NSGA-II,10,23,0.303273,0.227854
3,NSGA-II,12,26,0.325002,0.244179
3,NSGA-II,14,28,0.345321,0.259445
3,NSGA-II,16,22,0.355356,0.266984
3,NSGA-II,18,21,0.370248,0.278173
3,NSGA-II,20,26,0.385862,0.289904
3,NSGA-II,22,26,0.423450,0.318145
3,NSGA-II,24,29,0.426440,0.320391
3,NSGA-II,26,28,0.434948,0.326783
3,NSGA-II,28,22,0.453299,0.340570
3,NSGA-II,30,23,0.460641,0.346086
3,NSGA-II,32,23,0.460641,0.346086
3,NSGA-II,34,24,0.460867,0.346256
3,NSGA-II,36,27,0.466649,0.350600
3,NSGA-II,38,29,0.477047,0.358412
3,NSGA-II,40,30,0.477047,0.358412
3,NSGA-II,42,32,0.480628,0.361103
3,NSGA-II,44,33,0.485069,0.364440
3,NSGA-II,46,35,0.487727,0.366436
3,NSGA-II,48,36,0.494924,0.371844
3,NSGA-II,50,40,0.496229,0.372824
3,NSGA-II,52,43,0.497163,0.373526
3,NSGA-II,54,35,0.519635,0.390409
3,NSGA-II,56,34,0.528831,0.397319
3,NSGA-II,58,34,0.530831,0.398821
3,NSGA-II,60,34,0.542768,0.407789
3,NSGA-II,62,37,0.546588,0.410659
3,NSGA-II,64,38,0.547519,0.411359
3,NSGA-II,66,42,0.552469,0.415078
3,NSGA-II,68,42,0.552724,0.415270
3,NSGA-II,70,42,0.571263,0.429198
3,NSGA-II,72,34,0.576196,0.432905
3,NSGA-II,74,35,0.579875,0.435669
3,NSGA-II,76,25,0.605548,0.454957
3,NSGA-II,78,30,0.607894,0.456719
3,NSGA-II,80,26,0.624788,0.469413
3,NSGA-II,82,27,0.625431,0.469895
3,NSGA-II,84,30,0.626291,0.470542
3,NSGA-II,86,26,0.659669,0.495619
3,NSGA-II,88,25,0.661812,0.497229
3,NSGA-II,90,26,0.665917,0.500313
3,NSGA-II,92,28,0.668994,0.502625
3,NSGA-II,94,28,0.670447,0.503717
3,NSGA-II,96,30,0.670932,0.504081
3,NSGA-II,98,30,0.679473,0.510498
3,NSGA-II,100,33,0.680122,0.510986
3,NSGA-III,2,18,0.162931,0.122413
3,NSGA-III,4,20,0.194974,0.146487
3,NSGA-III,6,28,0.236139,0.177415
3,NSGA-III,8,39,0.249677,0.187586
3,NSGA-III,10,25,0.286160,0.214996
3,NSGA-III,12,28,0.303583,0.228086
3,NSGA-III,14,28,0.315781,0.237251
3,NSGA-III,16,27,0.344950,0.259166
3,NSGA-III,18,26,0.365414,0.274541
3,NSGA-III,20,30,0.388969,0.292238
3,NSGA-III,22,31,0.396143,0.297628
3,NSGA-III,24,34,0.421578,0.316738
3,NSGA-III,26,34,0.432236,0.324745
3,NSGA-III,28,38,0.436284,0.327787
3,NSGA-III,30,44,0.443591,0.333276
3,NSGA-III,32,38,0.462815,0.347720
3,NSGA-III,34,40,0.469451,0.352705
3,NSGA-III,36,44,0.489656,0.367886
3,NSGA-III,38,48,0.497328,0.373650
3,NSGA-III,40,54,0.502940,0.377866
3,NSGA-III,42,51,0.510926,0.383866
3,NSGA-III,44,50,0.515934,0.387629
3,NSGA-III,46,51,0.515995,0.387675
3,NSGA-III,48,56,0.520591,0.391128
3,NSGA-III,50,58,0.531639,0.399429
3,NSGA-III,52,54,0.539980,0.405695
3,NSGA-III,54,56,0.544537,0.409119
3,NSGA-III,56,57,0.546378,0.410502
3,NSGA-III,58,56,0.549723,0.413015
3,NSGA-III,60,57,0.562969,0.422967
3,NSGA-III,62,56,0.581238,0.436692
3,NSGA-III,64,47,0.594527,0.446677
3,NSGA-III,66,52,0.609453,0.457891
3,NSGA-III,68,49,0.618314,0.464548
3,NSGA-III,70,52,0.622356,0.467585
3,NSGA-III,72,44,0.638912,0.480024
3,NSGA-III,74,46,0.645741,0.485155
3,NSGA-III,76,53,0.659610,0.495574
3,NSGA-III,78,47,0.680949,0.511607
3,NSGA-III,80,51,0.681383,0.511933
3,NSGA-III,82,49,0.686189,0.515544
3,NSGA-III,84,50,0.695951,0.522878
3,NSGA-III,86,41,0.712535,0.535338
3,NSGA-III,88,43,0.716829,0.538564
3,NSGA-III,90,47,0.719616,0.540658
3,NSGA-III,92,44,0.746441,0.560812
3,NSGA-III,94,45,0.751016,0.564250
3,NSGA-III,96,38,0.759550,0.570661
3,NSGA-III,98,39,0.782213,0.587688
3,NSGA-III,100,40,0.784174,0.589161
4,MOGWO,2,16,0.000000,0.000000
4,MOGWO,4,25,0.000000,0.000000
